광역	광역코드	시군구	시군구코드	읍면동명	구분	선거인수	투표수	유효투표수	무효투표수	기권수	국제녹색당	노동당	녹색당	대한애국당	더불어민주당	민주평화당	민중당	바른미래당	새누리당	우리미래	자유한국당	정의당	친박연대
충청남도	4400	홍성군	4413	홍동면	선거일투표	2640	1552	1466	86	1088	0	0	122	0	553	0	14	102	0	0	568	107	0
충청남도	4400	홍성군	4413	장곡면	계	2681	1588	1458	130	1093	0	0	74	0	527	0	27	92	0	0	653	85	0
충청남도	4400	홍성군	4413	장곡면	관내사전투표	285	285	261	24	0	0	0	16	0	125	0	3	17	0	0	86	14	0
충청남도	4400	홍성군	4413	장곡면	선거일투표	2396	1303	1197	106	1093	0	0	58	0	402	0	24	75	0	0	567	71	0
충청남도	4400	홍성군	4413	은하면	계	2218	1307	1223	84	911	0	0	21	0	439	0	12	98	0	0	596	57	0
충청남도	4400	홍성군	4413	은하면	관내사전투표	272	272	250	22	0	0	0	6	0	114	0	3	20	0	0	93	14	0
충청남도	4400	홍성군	4413	은하면	선거일투표	1946	1035	973	62	911	0	0	15	0	325	0	9	78	0	0	503	43	0
충청남도	4400	홍성군	4413	결성면	계	2018	1334	1231	103	684	0	0	31	0	419	0	24	84	0	0	638	35	0
충청남도	4400	홍성군	4413	결성면	관내사전투표	431	430	384	46	1	0	0	11	0	140	0	5	25	0	0	194	9	0
충청남도	4400	홍성군	4413	결성면	선거일투표	1587	904	847	57	683	0	0	20	0	279	0	19	59	0	0	444	26	0
충청남도	4400	홍성군	4413	서부면	계	2970	1892	1734	158	1078	0	0	21	0	675	0	30	91	0	0	851	66	0
충청남도	4400	홍성군	4413	서부면	관내사전투표	591	589	539	50	2	0	0	7	0	222	0	8	19	0	0	264	19	0
충청남도	4400	홍성군	4413	서부면	선거일투표	2379	1303	1195	108	1076	0	0	14	0	453	0	22	72	0	0	587	47	0
충청남도	4400	홍성군	4413	갈산면	계	3293	2087	1974	113	1206	0	0	26	0	712	0	26	133	0	0	1001	76	0
충청남도	4400	홍성군	4413	갈산면	관내사전투표	613	613	584	29	0	0	0	10	0	200	0	11	31	0	0	309	23	0
충청남도	4400	홍성군	4413	갈산면	선거일투표	2680	1474	1390	84	1206	0	0	16	0	512	0	15	102	0	0	692	53	0
충청남도	4400	홍성군	4413	구항면	계	3217	1817	1739	78	1400	0	0	15	0	757	0	13	121	0	0	745	88	0
충청남도	4400	홍성군	4413	구항면	관내사전투표	404	404	397	7	0	0	0	1	0	196	0	3	23	0	0	156	18	0
충청남도	4400	홍성군	4413	구항면	선거일투표	2813	1413	1342	71	1400	0	0	14	0	561	0	10	98	0	0	589	70	0
충청남도	4400	홍성군	4413	잘못 투입·구분된 투표지	NA	0	15	13	2	-15	0	0	0	0	6	0	0	1	0	0	5	1	0
충청남도	4400	청양군	4414	합계	NA	28741	21228	20123	1105	7513	0	0	221	0	9694	0	342	959	0	0	8045	862	0
충청남도	4400	청양군	4414	거소투표	NA	67	63	59	4	4	0	0	2	0	21	0	2	1	0	0	33	0	0
충청남도	4400	청양군	4414	관외사전투표	NA	2085	2084	2049	35	1	0	0	24	0	1238	0	10	114	0	0	532	131	0
충청남도	4400	청양군	4414	청양읍	계	8079	5829	5589	240	2250	0	0	48	0	2799	0	89	224	0	0	2219	210	0
충청남도	4400	청양군	4414	청양읍	관내사전투표	2006	2006	1936	70	0	0	0	15	0	1077	0	15	59	0	0	685	85	0
충청남도	4400	청양군	4414	청양읍	선거일투표	6073	3823	3653	170	2250	0	0	33	0	1722	0	74	165	0	0	1534	125	0
충청남도	4400	청양군	4414	운곡면	계	1949	1342	1256	86	607	0	0	16	0	494	0	26	59	0	0	622	39	0
충청남도	4400	청양군	4414	운곡면	관내사전투표	522	521	481	40	1	0	0	4	0	209	0	8	18	0	0	222	20	0
충청남도	4400	청양군	4414	운곡면	선거일투표	1427	821	775	46	606	0	0	12	0	285	0	18	41	0	0	400	19	0
충청남도	4400	청양군	4414	대치면	계	1974	1435	1385	50	539	0	0	17	0	597	0	23	84	0	0	619	45	0
충청남도	4400	청양군	4414	대치면	관내사전투표	468	468	453	15	0	0	0	4	0	217	0	5	24	0	0	190	13	0
충청남도	4400	청양군	4414	대치면	선거일투표	1506	967	932	35	539	0	0	13	0	380	0	18	60	0	0	429	32	0
충청남도	4400	청양군	4414	정산면	계	3071	2206	2086	120	865	0	0	20	0	1066	0	30	97	0	0	784	89	0
충청남도	4400	청양군	4414	정산면	관내사전투표	791	788	752	36	3	0	0	6	0	435	0	11	26	0	0	254	20	0
충청남도	4400	청양군	4414	정산면	선거일투표	2280	1418	1334	84	862	0	0	14	0	631	0	19	71	0	0	530	69	0
충청남도	4400	청양군	4414	목면	계	1296	917	873	44	379	0	0	11	0	408	0	20	49	0	0	339	46	0
충청남도	4400	청양군	4414	목면	관내사전투표	271	271	259	12	0	0	0	1	0	129	0	4	20	0	0	91	14	0
충청남도	4400	청양군	4414	목면	선거일투표	1025	646	614	32	379	0	0	10	0	279	0	16	29	0	0	248	32	0
충청남도	4400	청양군	4414	청남면	계	1733	1243	1133	110	490	0	0	17	0	471	0	31	56	0	0	518	40	0
충청남도	4400	청양군	4414	청남면	관내사전투표	320	319	299	20	1	0	0	4	0	140	0	7	11	0	0	123	14	0
충청남도	4400	청양군	4414	청남면	선거일투표	1413	924	834	90	489	0	0	13	0	331	0	24	45	0	0	395	26	0
충청남도	4400	청양군	4414	장평면	계	2119	1524	1400	124	595	0	0	13	0	655	0	27	80	0	0	550	75	0
충청남도	4400	청양군	4414	장평면	관내사전투표	404	404	365	39	0	0	0	5	0	167	0	5	19	0	0	150	19	0
충청남도	4400	청양군	4414	장평면	선거일투표	1715	1120	1035	85	595	0	0	8	0	488	0	22	61	0	0	400	56	0
충청남도	4400	청양군	4414	남양면	계	2416	1720	1614	106	696	0	0	25	0	675	0	28	63	0	0	743	80	0
충청남도	4400	청양군	4414	남양면	관내사전투표	479	479	446	33	0	0	0	7	0	191	0	5	9	0	0	215	19	0
충청남도	4400	청양군	4414	남양면	선거일투표	1937	1241	1168	73	696	0	0	18	0	484	0	23	54	0	0	528	61	0
충청남도	4400	청양군	4414	화성면	계	2034	1442	1352	90	592	0	0	15	0	625	0	27	64	0	0	569	52	0
충청남도	4400	청양군	4414	화성면	관내사전투표	449	449	419	30	0	0	0	4	0	198	0	8	16	0	0	174	19	0
충청남도	4400	청양군	4414	화성면	선거일투표	1585	993	933	60	592	0	0	11	0	427	0	19	48	0	0	395	33	0
충청남도	4400	청양군	4414	비봉면	계	1918	1417	1321	96	501	0	0	13	0	640	0	29	68	0	0	516	55	0
충청남도	4400	청양군	4414	비봉면	관내사전투표	388	388	366	22	0	0	0	3	0	187	0	3	18	0	0	143	12	0
충청남도	4400	청양군	4414	비봉면	선거일투표	1530	1029	955	74	501	0	0	10	0	453	0	26	50	0	0	373	43	0
충청남도	4400	청양군	4414	잘못 투입·구분된 투표지	NA	0	6	6	0	-6	0	0	0	0	5	0	0	0	0	0	1	0	0
충청남도	4400	예산군	4415	합계	NA	70654	44240	42220	2020	26414	0	0	419	0	17978	0	613	1820	0	0	19230	2160	0
충청남도	4400	예산군	4415	거소투표	NA	116	99	95	4	17	0	0	1	0	42	0	4	3	0	0	39	6	0
충청남도	4400	예산군	4415	관외사전투표	NA	5021	5016	4909	107	5	0	0	36	0	2826	0	47	241	0	0	1412	347	0
충청남도	4400	예산군	4415	예산읍	계	27203	15760	15210	550	11443	0	0	115	0	6726	0	191	596	0	0	6786	796	0
충청남도	4400	예산군	4415	예산읍	관내사전투표	4072	4071	3948	123	1	0	0	25	0	2044	0	40	157	0	0	1451	231	0
충청남도	4400	예산군	4415	예산읍	선거일투표	23131	11689	11262	427	11442	0	0	90	0	4682	0	151	439	0	0	5335	565	0
충청남도	4400	예산군	4415	삽교읍	계	6853	3808	3633	175	3045	0	0	55	0	1412	0	57	171	0	0	1774	164	0
충청남도	4400	예산군	4415	삽교읍	관내사전투표	1111	1111	1047	64	0	0	0	13	0	394	0	20	43	0	0	548	29	0
충청남도	4400	예산군	4415	삽교읍	선거일투표	5742	2697	2586	111	3045	0	0	42	0	1018	0	37	128	0	0	1226	135	0
충청남도	4400	예산군	4415	대술면	계	2272	1513	1437	76	759	0	0	12	0	581	0	37	72	0	0	665	70	0
충청남도	4400	예산군	4415	대술면	관내사전투표	506	506	482	24	0	0	0	3	0	206	0	13	27	0	0	207	26	0
충청남도	4400	예산군	4415	대술면	선거일투표	1766	1007	955	52	759	0	0	9	0	375	0	24	45	0	0	458	44	0
충청남도	4400	예산군	4415	신양면	계	2819	1978	1775	203	841	0	0	42	0	582	0	23	57	0	0	1002	69	0
충청남도	4400	예산군	4415	신양면	관내사전투표	946	946	826	120	0	0	0	22	0	267	0	11	30	0	0	462	34	0
충청남도	4400	예산군	4415	신양면	선거일투표	1873	1032	949	83	841	0	0	20	0	315	0	12	27	0	0	540	35	0
충청남도	4400	예산군	4415	광시면	계	2927	1975	1851	124	952	0	0	20	0	709	0	26	117	0	0	889	90	0
충청남도	4400	예산군	4415	광시면	관내사전투표	605	605	554	51	0	0	0	3	0	201	0	7	43	0	0	273	27	0
충청남도	4400	예산군	4415	광시면	선거일투표	2322	1370	1297	73	952	0	0	17	0	508	0	19	74	0	0	616	63	0
충청남도	4400	예산군	4415	대흥면	계	1519	891	848	43	628	0	0	16	0	248	0	7	38	0	0	500	39	0
충청남도	4400	예산군	4415	대흥면	관내사전투표	179	179	172	7	0	0	0	4	0	66	0	0	6	0	0	91	5	0
충청남도	4400	예산군	4415	대흥면	선거일투표	1340	712	676	36	628	0	0	12	0	182	0	7	32	0	0	409	34	0
충청남도	4400	예산군	4415	응봉면	계	2228	1353	1288	65	875	0	0	13	0	486	0	18	71	0	0	646	54	0
충청남도	4400	예산군	4415	응봉면	관내사전투표	449	449	419	30	0	0	0	1	0	162	0	1	23	0	0	213	19	0
충청남도	4400	예산군	4415	응봉면	선거일투표	1779	904	869	35	875	0	0	12	0	324	0	17	48	0	0	433	35	0
충청남도	4400	예산군	4415	덕산면	계	5906	3327	3197	130	2579	0	0	24	0	1254	0	26	142	0	0	1567	184	0
충청남도	4400	예산군	4415	덕산면	관내사전투표	908	907	874	33	1	0	0	4	0	366	0	6	35	0	0	422	41	0
충청남도	4400	예산군	4415	덕산면	선거일투표	4998	2420	2323	97	2578	0	0	20	0	888	0	20	107	0	0	1145	143	0
충청남도	4400	예산군	4415	봉산면	계	2180	1334	1253	81	846	0	0	8	0	427	0	35	57	0	0	675	51	0
충청남도	4400	예산군	4415	봉산면	관내사전투표	374	374	351	23	0	0	0	2	0	112	0	5	21	0	0	199	12	0
충청남도	4400	예산군	4415	봉산면	선거일투표	1806	960	902	58	846	0	0	6	0	315	0	30	36	0	0	476	39	0
충청남도	4400	예산군	4415	고덕면	계	4177	2759	2558	201	1418	0	0	16	0	964	0	70	100	0	0	1298	110	0
충청남도	4400	예산군	4415	고덕면	관내사전투표	1015	1015	932	83	0	0	0	5	0	354	0	26	37	0	0	473	37	0
충청남도	4400	예산군	4415	고덕면	선거일투표	3162	1744	1626	118	1418	0	0	11	0	610	0	44	63	0	0	825	73	0
충청남도	4400	예산군	4415	신암면	계	3339	2004	1879	125	1335	0	0	12	0	837	0	51	64	0	0	834	81	0
충청남도	4400	예산군	4415	신암면	관내사전투표	684	684	632	52	0	0	0	2	0	305	0	16	16	0	0	270	23	0
충청남도	4400	예산군	4415	신암면	선거일투표	2655	1320	1247	73	1335	0	0	10	0	532	0	35	48	0	0	564	58	0
충청남도	4400	예산군	4415	오가면	계	4094	2414	2278	136	1680	0	0	49	0	878	0	21	91	0	0	1140	99	0
충청남도	4400	예산군	4415	오가면	관내사전투표	833	833	783	50	0	0	0	17	0	300	0	4	30	0	0	404	28	0
충청남도	4400	예산군	4415	오가면	선거일투표	3261	1581	1495	86	1680	0	0	32	0	578	0	17	61	0	0	736	71	0
충청남도	4400	예산군	4415	잘못 투입·구분된 투표지	NA	0	9	9	0	-9	0	0	0	0	6	0	0	0	0	0	3	0	0
전라북도	4500	전주시완산구	4501	합계	NA	313929	193254	189309	3945	120675	0	0	1596	0	125645	16924	887	7484	0	0	5895	30878	0
전라북도	4500	전주시완산구	4501	거소투표	NA	770	703	647	56	67	0	0	7	0	436	64	4	33	0	0	58	45	0
전라북도	4500	전주시완산구	4501	관외사전투표	NA	29157	29123	28694	429	34	0	0	356	0	19833	2017	126	1107	0	0	713	4542	0
전라북도	4500	전주시완산구	4501	중앙동	계	7050	3860	3799	61	3190	0	0	21	0	2365	460	11	209	0	0	194	539	0
전라북도	4500	전주시완산구	4501	중앙동	관내사전투표	1157	1157	1145	12	0	0	0	3	0	719	151	1	51	0	0	56	164	0
전라북도	4500	전주시완산구	4501	중앙동	선거일투표	5893	2703	2654	49	3190	0	0	18	0	1646	309	10	158	0	0	138	375	0
전라북도	4500	전주시완산구	4501	풍남동	계	4126	2250	2112	138	1876	0	0	17	0	1268	308	10	88	0	0	110	311	0
전라북도	4500	전주시완산구	4501	풍남동	관내사전투표	606	605	588	17	1	0	0	3	0	367	74	3	23	0	0	26	92	0
전라북도	4500	전주시완산구	4501	풍남동	선거일투표	3520	1645	1524	121	1875	0	0	14	0	901	234	7	65	0	0	84	219	0
전라북도	4500	전주시완산구	4501	노송동	계	10492	5887	5483	404	4605	0	0	33	0	3571	698	37	193	0	0	198	753	0
전라북도	4500	전주시완산구	4501	노송동	관내사전투표	1595	1594	1502	92	1	0	0	7	0	1013	193	5	46	0	0	51	187	0
전라북도	4500	전주시완산구	4501	노송동	선거일투표	8897	4293	3981	312	4604	0	0	26	0	2558	505	32	147	0	0	147	566	0
전라북도	4500	전주시완산구	4501	완산동	계	4524	2413	2352	61	2111	0	0	18	0	1621	229	18	93	0	0	91	282	0
전라북도	4500	전주시완산구	4501	완산동	관내사전투표	651	650	642	8	1	0	0	5	0	454	52	3	24	0	0	16	88	0
전라북도	4500	전주시완산구	4501	완산동	선거일투표	3873	1763	1710	53	2110	0	0	13	0	1167	177	15	69	0	0	75	194	0
전라북도	4500	전주시완산구	4501	동서학동	계	5660	3457	3321	136	2203	0	0	22	0	2177	418	12	108	0	0	114	470	0
전라북도	4500	전주시완산구	4501	동서학동	관내사전투표	1167	1166	1120	46	1	0	0	10	0	744	152	5	26	0	0	34	149	0
전라북도	4500	전주시완산구	4501	동서학동	선거일투표	4493	2291	2201	90	2202	0	0	12	0	1433	266	7	82	0	0	80	321	0
전라북도	4500	전주시완산구	4501	서서학동	계	7845	4597	4469	128	3248	0	0	45	0	3031	559	23	111	0	0	125	575	0
전라북도	4500	전주시완산구	4501	서서학동	관내사전투표	1707	1705	1655	50	2	0	0	16	0	1134	218	7	39	0	0	38	203	0
전라북도	4500	전주시완산구	4501	서서학동	선거일투표	6138	2892	2814	78	3246	0	0	29	0	1897	341	16	72	0	0	87	372	0
전라북도	4500	전주시완산구	4501	중화산1동	계	12063	7018	6937	81	5045	0	0	59	0	4472	669	25	303	0	0	312	1097	0
전라북도	4500	전주시완산구	4501	중화산1동	관내사전투표	2244	2242	2219	23	2	0	0	13	0	1477	200	6	79	0	0	73	371	0
전라북도	4500	전주시완산구	4501	중화산1동	선거일투표	9819	4776	4718	58	5043	0	0	46	0	2995	469	19	224	0	0	239	726	0
전라북도	4500	전주시완산구	4501	중화산2동	계	14256	7619	7540	79	6637	0	0	56	0	4792	687	15	330	0	0	271	1389	0
전라북도	4500	전주시완산구	4501	중화산2동	관내사전투표	2092	2092	2078	14	0	0	0	16	0	1316	191	4	87	0	0	65	399	0
전라북도	4500	전주시완산구	4501	중화산2동	선거일투표	12164	5527	5462	65	6637	0	0	40	0	3476	496	11	243	0	0	206	990	0
전라북도	4500	전주시완산구	4501	평화1동	계	11297	6448	6193	255	4849	0	0	44	0	4226	765	38	189	0	0	211	720	0
전라북도	4500	전주시완산구	4501	평화1동	관내사전투표	2603	2602	2508	94	1	0	0	14	0	1725	311	13	66	0	0	82	297	0
전라북도	4500	전주시완산구	4501	평화1동	선거일투표	8694	3846	3685	161	4848	0	0	30	0	2501	454	25	123	0	0	129	423	0
전라북도	4500	전주시완산구	4501	평화2동	계	32276	20236	19836	400	12040	0	0	123	0	13089	2042	70	605	0	0	489	3418	0
전라북도	4500	전주시완산구	4501	평화2동	관내사전투표	5995	5990	5914	76	5	0	0	37	0	3917	656	25	187	0	0	150	942	0
전라북도	4500	전주시완산구	4501	평화2동	선거일투표	26281	14246	13922	324	12035	0	0	86	0	9172	1386	45	418	0	0	339	2476	0
전라북도	4500	전주시완산구	4501	서신동	계	30223	18077	17832	245	12146	0	0	164	0	11804	1467	96	735	0	0	585	2981	0
전라북도	4500	전주시완산구	4501	서신동	관내사전투표	5280	5279	5222	57	1	0	0	43	0	3454	440	32	212	0	0	140	901	0
전라북도	4500	전주시완산구	4501	서신동	선거일투표	24943	12798	12610	188	12145	0	0	121	0	8350	1027	64	523	0	0	445	2080	0
전라북도	4500	전주시완산구	4501	삼천1동	계	10615	6017	5884	133	4598	0	0	38	0	3871	446	26	274	0	0	174	1055	0
전라북도	4500	전주시완산구	4501	삼천1동	관내사전투표	1803	1799	1772	27	4	0	0	11	0	1164	128	9	86	0	0	51	323	0
전라북도	4500	전주시완산구	4501	삼천1동	선거일투표	8812	4218	4112	106	4594	0	0	27	0	2707	318	17	188	0	0	123	732	0
전라북도	4500	전주시완산구	4501	삼천2동	계	11979	6506	6320	186	5473	0	0	44	0	4172	521	45	263	0	0	196	1079	0
전라북도	4500	전주시완산구	4501	삼천2동	관내사전투표	1962	1962	1931	31	0	0	0	16	0	1306	158	13	82	0	0	44	312	0
전라북도	4500	전주시완산구	4501	삼천2동	선거일투표	10017	4544	4389	155	5473	0	0	28	0	2866	363	32	181	0	0	152	767	0
전라북도	4500	전주시완산구	4501	삼천3동	계	17544	10831	10452	379	6713	0	0	105	0	6915	742	54	407	0	0	260	1969	0
전라북도	4500	전주시완산구	4501	삼천3동	관내사전투표	3065	3061	3004	57	4	0	0	25	0	2050	197	15	111	0	0	51	555	0
전라북도	4500	전주시완산구	4501	삼천3동	선거일투표	14479	7770	7448	322	6709	0	0	80	0	4865	545	39	296	0	0	209	1414	0
전라북도	4500	전주시완산구	4501	효자1동	계	9991	5750	5673	77	4241	0	0	43	0	3670	543	25	260	0	0	250	882	0
전라북도	4500	전주시완산구	4501	효자1동	관내사전투표	1874	1874	1848	26	0	0	0	12	0	1195	175	8	93	0	0	79	286	0
전라북도	4500	전주시완산구	4501	효자1동	선거일투표	8117	3876	3825	51	4241	0	0	31	0	2475	368	17	167	0	0	171	596	0
전라북도	4500	전주시완산구	4501	효자2동	계	8841	4990	4932	58	3851	0	0	34	0	3269	465	31	240	0	0	186	707	0
전라북도	4500	전주시완산구	4501	효자2동	관내사전투표	1397	1397	1377	20	0	0	0	7	0	955	108	6	57	0	0	52	192	0
전라북도	4500	전주시완산구	4501	효자2동	선거일투표	7444	3593	3555	38	3851	0	0	27	0	2314	357	25	183	0	0	134	515	0
전라북도	4500	전주시완산구	4501	효자3동	계	12053	7470	7356	114	4583	0	0	52	0	4807	722	33	286	0	0	226	1230	0
전라북도	4500	전주시완산구	4501	효자3동	관내사전투표	2307	2307	2280	27	0	0	0	15	0	1494	206	9	90	0	0	59	407	0
전라북도	4500	전주시완산구	4501	효자3동	선거일투표	9746	5163	5076	87	4583	0	0	37	0	3313	516	24	196	0	0	167	823	0
전라북도	4500	전주시완산구	4501	효자4동	계	49832	27315	27071	244	22517	0	0	215	0	17934	1908	109	1299	0	0	776	4830	0
전라북도	4500	전주시완산구	4501	효자4동	관내사전투표	5535	5535	5491	44	0	0	0	57	0	3669	367	17	240	0	0	129	1012	0
전라북도	4500	전주시완산구	4501	효자4동	선거일투표	44297	21780	21580	200	22517	0	0	158	0	14265	1541	92	1059	0	0	647	3818	0
전라북도	4500	전주시완산구	4501	인후3동	계	23335	12635	12358	277	10700	0	0	100	0	8289	1191	79	351	0	0	355	1993	0
전라북도	4500	전주시완산구	4501	인후3동	관내사전투표	3424	3417	3334	83	7	0	0	22	0	2250	321	14	77	0	0	69	581	0
전라북도	4500	전주시완산구	4501	인후3동	선거일투표	19911	9218	9024	194	10693	0	0	78	0	6039	870	65	274	0	0	286	1412	0
전라북도	4500	전주시완산구	4501	잘못 투입·구분된 투표지	NA	0	52	48	4	-52	0	0	0	0	33	3	0	0	0	0	1	11	0
전라북도	4500	전주시덕진구	4502	합계	NA	210274	130686	128143	2543	79588	0	0	1046	0	84210	12961	1113	4211	0	0	3757	20845	0
전라북도	4500	전주시덕진구	4502	거소투표	NA	436	401	370	31	35	0	0	5	0	252	34	6	29	0	0	20	24	0
전라북도	4500	전주시덕진구	4502	관외사전투표	NA	17337	17326	17071	255	11	0	0	219	0	11706	1232	130	595	0	0	459	2730	0
전라북도	4500	전주시덕진구	4502	진북동	계	12746	7597	7426	171	5149	0	0	65	0	4745	911	46	317	0	0	353	989	0
전라북도	4500	전주시덕진구	4502	진북동	관내사전투표	2311	2311	2277	34	0	0	0	24	0	1451	273	10	95	0	0	90	334	0
전라북도	4500	전주시덕진구	4502	진북동	선거일투표	10435	5286	5149	137	5149	0	0	41	0	3294	638	36	222	0	0	263	655	0
전라북도	4500	전주시덕진구	4502	인후1동	계	14157	8729	8595	134	5428	0	0	74	0	5522	879	40	321	0	0	294	1465	0
전라북도	4500	전주시덕진구	4502	인후1동	관내사전투표	3131	3131	3099	32	0	0	0	28	0	1992	310	16	109	0	0	96	548	0
전라북도	4500	전주시덕진구	4502	인후1동	선거일투표	11026	5598	5496	102	5428	0	0	46	0	3530	569	24	212	0	0	198	917	0
전라북도	4500	전주시덕진구	4502	인후2동	계	9990	5415	5273	142	4575	0	0	43	0	3539	616	28	174	0	0	194	679	0
전라북도	4500	전주시덕진구	4502	인후2동	관내사전투표	1363	1363	1348	15	0	0	0	8	0	909	161	6	44	0	0	38	182	0
전라북도	4500	전주시덕진구	4502	인후2동	선거일투표	8627	4052	3925	127	4575	0	0	35	0	2630	455	22	130	0	0	156	497	0
전라북도	4500	전주시덕진구	4502	덕진동	계	15528	8456	8235	221	7072	0	0	65	0	5412	934	46	258	0	0	248	1272	0
전라북도	4500	전주시덕진구	4502	덕진동	관내사전투표	1777	1776	1748	28	1	0	0	12	0	1172	189	7	45	0	0	47	276	0
전라북도	4500	전주시덕진구	4502	덕진동	선거일투표	13751	6680	6487	193	7071	0	0	53	0	4240	745	39	213	0	0	201	996	0
전라북도	4500	전주시덕진구	4502	금암1동	계	6599	3460	3391	69	3139	0	0	28	0	2247	344	17	141	0	0	144	470	0
전라북도	4500	전주시덕진구	4502	금암1동	관내사전투표	1154	1154	1134	20	0	0	0	6	0	779	103	8	47	0	0	37	154	0
전라북도	4500	전주시덕진구	4502	금암1동	선거일투표	5445	2306	2257	49	3139	0	0	22	0	1468	241	9	94	0	0	107	316	0
전라북도	4500	전주시덕진구	4502	금암2동	계	8821	5108	5016	92	3713	0	0	42	0	3243	632	28	192	0	0	172	707	0
전라북도	4500	전주시덕진구	4502	금암2동	관내사전투표	1753	1753	1732	21	0	0	0	14	0	1131	220	12	56	0	0	49	250	0
전라북도	4500	전주시덕진구	4502	금암2동	선거일투표	7068	3355	3284	71	3713	0	0	28	0	2112	412	16	136	0	0	123	457	0
