광역	광역코드	시군구	시군구코드	읍면동명	구분	선거인수	투표수	유효투표수	무효투표수	기권수	녹색당	대한애국당	더불어민주당	무소속	민주평화당	민중당	바른미래당	우리미래	자유한국당	정의당	친박연대	코리아
충청남도	4400	예산군	4415	예산읍	관내사전투표	4072	4069	3976	93	3	0	0	2551	0	0	0	0	0	1342	0	0	83
충청남도	4400	예산군	4415	예산읍	선거일투표	23131	11696	11354	342	11435	0	0	5948	0	0	0	0	0	5171	0	0	235
충청남도	4400	예산군	4415	삽교읍	계	6853	3808	3643	165	3045	0	0	1784	0	0	0	0	0	1715	0	0	144
충청남도	4400	예산군	4415	삽교읍	관내사전투표	1111	1111	1030	81	0	0	0	519	0	0	0	0	0	475	0	0	36
충청남도	4400	예산군	4415	삽교읍	선거일투표	5742	2697	2613	84	3045	0	0	1265	0	0	0	0	0	1240	0	0	108
충청남도	4400	예산군	4415	대술면	계	2272	1510	1451	59	762	0	0	742	0	0	0	0	0	680	0	0	29
충청남도	4400	예산군	4415	대술면	관내사전투표	506	503	481	22	3	0	0	258	0	0	0	0	0	218	0	0	5
충청남도	4400	예산군	4415	대술면	선거일투표	1766	1007	970	37	759	0	0	484	0	0	0	0	0	462	0	0	24
충청남도	4400	예산군	4415	신양면	계	2819	1978	1809	169	841	0	0	731	0	0	0	0	0	992	0	0	86
충청남도	4400	예산군	4415	신양면	관내사전투표	946	946	831	115	0	0	0	333	0	0	0	0	0	457	0	0	41
충청남도	4400	예산군	4415	신양면	선거일투표	1873	1032	978	54	841	0	0	398	0	0	0	0	0	535	0	0	45
충청남도	4400	예산군	4415	광시면	계	2927	1974	1865	109	953	0	0	798	0	0	0	0	0	982	0	0	85
충청남도	4400	예산군	4415	광시면	관내사전투표	605	604	557	47	1	0	0	222	0	0	0	0	0	312	0	0	23
충청남도	4400	예산군	4415	광시면	선거일투표	2322	1370	1308	62	952	0	0	576	0	0	0	0	0	670	0	0	62
충청남도	4400	예산군	4415	대흥면	계	1519	890	856	34	629	0	0	351	0	0	0	0	0	479	0	0	26
충청남도	4400	예산군	4415	대흥면	관내사전투표	179	178	177	1	1	0	0	80	0	0	0	0	0	92	0	0	5
충청남도	4400	예산군	4415	대흥면	선거일투표	1340	712	679	33	628	0	0	271	0	0	0	0	0	387	0	0	21
충청남도	4400	예산군	4415	응봉면	계	2228	1352	1295	57	876	0	0	604	0	0	0	0	0	650	0	0	41
충청남도	4400	예산군	4415	응봉면	관내사전투표	449	447	426	21	2	0	0	202	0	0	0	0	0	215	0	0	9
충청남도	4400	예산군	4415	응봉면	선거일투표	1779	905	869	36	874	0	0	402	0	0	0	0	0	435	0	0	32
충청남도	4400	예산군	4415	덕산면	계	5906	3324	3201	123	2582	0	0	1624	0	0	0	0	0	1511	0	0	66
충청남도	4400	예산군	4415	덕산면	관내사전투표	908	904	859	45	4	0	0	457	0	0	0	0	0	391	0	0	11
충청남도	4400	예산군	4415	덕산면	선거일투표	4998	2420	2342	78	2578	0	0	1167	0	0	0	0	0	1120	0	0	55
충청남도	4400	예산군	4415	봉산면	계	2180	1334	1277	57	846	0	0	578	0	0	0	0	0	665	0	0	34
충청남도	4400	예산군	4415	봉산면	관내사전투표	374	374	358	16	0	0	0	166	0	0	0	0	0	185	0	0	7
충청남도	4400	예산군	4415	봉산면	선거일투표	1806	960	919	41	846	0	0	412	0	0	0	0	0	480	0	0	27
충청남도	4400	예산군	4415	고덕면	계	4177	2758	2599	159	1419	0	0	1205	0	0	0	0	0	1321	0	0	73
충청남도	4400	예산군	4415	고덕면	관내사전투표	1015	1014	942	72	1	0	0	437	0	0	0	0	0	482	0	0	23
충청남도	4400	예산군	4415	고덕면	선거일투표	3162	1744	1657	87	1418	0	0	768	0	0	0	0	0	839	0	0	50
충청남도	4400	예산군	4415	신암면	계	3339	2004	1867	137	1335	0	0	981	0	0	0	0	0	829	0	0	57
충청남도	4400	예산군	4415	신암면	관내사전투표	684	684	629	55	0	0	0	356	0	0	0	0	0	264	0	0	9
충청남도	4400	예산군	4415	신암면	선거일투표	2655	1320	1238	82	1335	0	0	625	0	0	0	0	0	565	0	0	48
충청남도	4400	예산군	4415	오가면	계	4094	2412	2296	116	1682	0	0	1161	0	0	0	0	0	1059	0	0	76
충청남도	4400	예산군	4415	오가면	관내사전투표	833	831	780	51	2	0	0	410	0	0	0	0	0	345	0	0	25
충청남도	4400	예산군	4415	오가면	선거일투표	3261	1581	1516	65	1680	0	0	751	0	0	0	0	0	714	0	0	51
충청남도	4400	예산군	4415	잘못 투입·구분된 투표지		0	23	20	3	-23	0	0	8	0	0	0	0	0	11	0	0	1
전라북도	4500	전주시완산구	4501	합계		313929	193303	189955	3348	120626	0	0	121422	0	48517	2092	0	0	4205	13719	0	0
전라북도	4500	전주시완산구	4501	거소투표		770	705	632	73	65	0	0	446	0	96	15	0	0	46	29	0	0
전라북도	4500	전주시완산구	4501	관외사전투표		29157	29112	28615	497	45	0	0	19947	0	5746	334	0	0	582	2006	0	0
전라북도	4500	전주시완산구	4501	중앙동	계	7050	3860	3788	72	3190	0	0	2300	0	1093	33	0	0	127	235	0	0
전라북도	4500	전주시완산구	4501	중앙동	관내사전투표	1157	1156	1147	9	1	0	0	717	0	319	8	0	0	31	72	0	0
전라북도	4500	전주시완산구	4501	중앙동	선거일투표	5893	2704	2641	63	3189	0	0	1583	0	774	25	0	0	96	163	0	0
전라북도	4500	전주시완산구	4501	풍남동	계	4126	2252	2184	68	1874	0	0	1344	0	616	32	0	0	57	135	0	0
전라북도	4500	전주시완산구	4501	풍남동	관내사전투표	606	606	594	12	0	0	0	366	0	161	6	0	0	14	47	0	0
전라북도	4500	전주시완산구	4501	풍남동	선거일투표	3520	1646	1590	56	1874	0	0	978	0	455	26	0	0	43	88	0	0
전라북도	4500	전주시완산구	4501	노송동	계	10492	5891	5780	111	4601	0	0	3613	0	1561	77	0	0	133	396	0	0
전라북도	4500	전주시완산구	4501	노송동	관내사전투표	1595	1595	1566	29	0	0	0	1005	0	407	13	0	0	31	110	0	0
전라북도	4500	전주시완산구	4501	노송동	선거일투표	8897	4296	4214	82	4601	0	0	2608	0	1154	64	0	0	102	286	0	0
전라북도	4500	전주시완산구	4501	완산동	계	4524	2415	2369	46	2109	0	0	1524	0	600	36	0	0	69	140	0	0
전라북도	4500	전주시완산구	4501	완산동	관내사전투표	651	651	644	7	0	0	0	458	0	130	3	0	0	10	43	0	0
전라북도	4500	전주시완산구	4501	완산동	선거일투표	3873	1764	1725	39	2109	0	0	1066	0	470	33	0	0	59	97	0	0
전라북도	4500	전주시완산구	4501	동서학동	계	5660	3458	3352	106	2202	0	0	2112	0	889	37	0	0	79	235	0	0
전라북도	4500	전주시완산구	4501	동서학동	관내사전투표	1167	1166	1127	39	1	0	0	748	0	271	9	0	0	21	78	0	0
전라북도	4500	전주시완산구	4501	동서학동	선거일투표	4493	2292	2225	67	2201	0	0	1364	0	618	28	0	0	58	157	0	0
전라북도	4500	전주시완산구	4501	서서학동	계	7845	4600	4498	102	3245	0	0	2860	0	1178	56	0	0	96	308	0	0
전라북도	4500	전주시완산구	4501	서서학동	관내사전투표	1707	1706	1674	32	1	0	0	1128	0	413	19	0	0	30	84	0	0
전라북도	4500	전주시완산구	4501	서서학동	선거일투표	6138	2894	2824	70	3244	0	0	1732	0	765	37	0	0	66	224	0	0
전라북도	4500	전주시완산구	4501	중화산1동	계	12063	7015	6922	93	5048	0	0	4307	0	1911	69	0	0	176	459	0	0
전라북도	4500	전주시완산구	4501	중화산1동	관내사전투표	2244	2241	2214	27	3	0	0	1431	0	576	16	0	0	40	151	0	0
전라북도	4500	전주시완산구	4501	중화산1동	선거일투표	9819	4774	4708	66	5045	0	0	2876	0	1335	53	0	0	136	308	0	0
전라북도	4500	전주시완산구	4501	중화산2동	계	14256	7619	7511	108	6637	0	0	4640	0	2076	71	0	0	148	576	0	0
전라북도	4500	전주시완산구	4501	중화산2동	관내사전투표	2092	2092	2070	22	0	0	0	1353	0	503	25	0	0	33	156	0	0
전라북도	4500	전주시완산구	4501	중화산2동	선거일투표	12164	5527	5441	86	6637	0	0	3287	0	1573	46	0	0	115	420	0	0
전라북도	4500	전주시완산구	4501	평화1동	계	11297	6453	6226	227	4844	0	0	4084	0	1578	99	0	0	159	306	0	0
전라북도	4500	전주시완산구	4501	평화1동	관내사전투표	2603	2603	2513	90	0	0	0	1716	0	586	39	0	0	55	117	0	0
전라북도	4500	전주시완산구	4501	평화1동	선거일투표	8694	3850	3713	137	4844	0	0	2368	0	992	60	0	0	104	189	0	0
전라북도	4500	전주시완산구	4501	평화2동	계	32276	20245	19890	355	12031	0	0	12512	0	5458	196	0	0	347	1377	0	0
전라북도	4500	전주시완산구	4501	평화2동	관내사전투표	5995	5991	5903	88	4	0	0	3817	0	1518	57	0	0	101	410	0	0
전라북도	4500	전주시완산구	4501	평화2동	선거일투표	26281	14254	13987	267	12027	0	0	8695	0	3940	139	0	0	246	967	0	0
전라북도	4500	전주시완산구	4501	서신동	계	30223	18072	17808	264	12151	0	0	11274	0	4595	199	0	0	471	1269	0	0
전라북도	4500	전주시완산구	4501	서신동	관내사전투표	5280	5277	5213	64	3	0	0	3410	0	1277	49	0	0	108	369	0	0
전라북도	4500	전주시완산구	4501	서신동	선거일투표	24943	12795	12595	200	12148	0	0	7864	0	3318	150	0	0	363	900	0	0
전라북도	4500	전주시완산구	4501	삼천1동	계	10615	6026	5924	102	4589	0	0	3737	0	1511	57	0	0	131	488	0	0
전라북도	4500	전주시완산구	4501	삼천1동	관내사전투표	1803	1801	1772	29	2	0	0	1133	0	434	14	0	0	35	156	0	0
전라북도	4500	전주시완산구	4501	삼천1동	선거일투표	8812	4225	4152	73	4587	0	0	2604	0	1077	43	0	0	96	332	0	0
전라북도	4500	전주시완산구	4501	삼천2동	계	11979	6510	6400	110	5469	0	0	4001	0	1731	84	0	0	158	426	0	0
전라북도	4500	전주시완산구	4501	삼천2동	관내사전투표	1962	1962	1934	28	0	0	0	1258	0	484	22	0	0	42	128	0	0
전라북도	4500	전주시완산구	4501	삼천2동	선거일투표	10017	4548	4466	82	5469	0	0	2743	0	1247	62	0	0	116	298	0	0
전라북도	4500	전주시완산구	4501	삼천3동	계	17544	10839	10630	209	6705	0	0	6608	0	2857	115	0	0	193	857	0	0
