광역	시군구	읍면동	투표소	선거인수	투표수	기권수	무효표	유효투표수	새누리당	민주통합당	자유선진당	통합진보당	창조한국당	국민생각	가자!대국민중심당	친박연합	국민행복당	기독당	녹색당	대한국당	미래연합	불교연합당	정통민주당	진보신당	청년당	한국기독당	한국문화예술당	한나라당
강원도	속초시	금호동	금호동제4투	1769	1019	750	17	1002	515	346	15	80	2	1	5	3	2	3	11	5	0	0	0	6	0	1	0	7
강원도	속초시	교동	소계	9092	4677	4415	131	4546	2404	1466	74	314	5	28	29	13	5	42	14	16	5	15	3	47	7	8	4	47
강원도	속초시	교동	교동제1투	1763	883	880	39	844	521	225	11	39	1	1	7	1	1	6	5	3	0	2	2	5	1	0	2	11
강원도	속초시	교동	교동제2투	3040	1597	1443	25	1572	714	582	31	155	3	5	5	5	1	11	5	9	2	6	1	21	2	4	0	10
강원도	속초시	교동	교동제3투	2236	1113	1123	17	1096	551	367	21	74	1	13	6	4	0	11	2	2	3	3	0	16	0	4	2	16
강원도	속초시	교동	교동제4투	2053	1084	969	50	1034	618	292	11	46	0	9	11	3	3	14	2	2	0	4	0	5	4	0	0	10
강원도	속초시	노학동	소계	16909	8720	8189	182	8538	4356	2850	153	651	16	48	52	28	7	94	14	23	12	20	11	87	13	19	4	80
강원도	속초시	노학동	노학동제1투	2953	1502	1451	31	1471	771	506	25	90	3	8	6	5	0	20	1	3	0	3	3	13	3	1	0	10
강원도	속초시	노학동	노학동제2투	3093	1673	1420	56	1617	845	513	34	111	3	12	15	7	1	15	4	6	1	2	3	22	2	4	2	15
강원도	속초시	노학동	노학동제3투	3266	1503	1763	31	1472	719	510	19	129	7	12	5	4	1	19	2	7	3	3	0	13	2	4	0	13
강원도	속초시	노학동	노학동제4투	2091	1045	1046	16	1029	517	357	18	69	1	1	9	0	3	12	1	4	3	4	1	10	1	3	1	14
강원도	속초시	노학동	노학동제5투	2123	1098	1025	22	1076	607	320	16	61	1	6	11	2	1	15	1	1	3	4	3	4	2	6	0	12
강원도	속초시	노학동	노학동제6투	3383	1899	1484	26	1873	897	644	41	191	1	9	6	10	1	13	5	2	2	4	1	25	3	1	1	16
강원도	속초시	조양동	소계	17250	8735	8515	170	8565	4167	3014	151	705	22	51	53	25	10	79	23	15	9	23	6	86	21	14	4	87
강원도	속초시	조양동	조양동제1투	1351	651	700	26	625	350	199	6	30	0	1	5	1	2	7	2	0	0	2	0	9	1	1	1	8
강원도	속초시	조양동	조양동제2투	2705	1297	1408	18	1279	640	450	32	80	3	7	10	4	1	15	2	2	1	4	0	5	4	0	1	18
강원도	속초시	조양동	조양동제3투	4345	2106	2239	55	2051	950	726	35	197	6	20	18	5	2	16	3	3	3	6	3	28	5	4	0	21
강원도	속초시	조양동	조양동제4투	2627	1317	1310	19	1298	612	486	21	95	3	11	5	5	1	15	2	4	2	3	0	15	3	3	1	11
강원도	속초시	조양동	조양동제5투	3151	1715	1436	34	1681	809	583	35	157	6	9	10	6	2	12	8	1	0	4	1	15	3	3	0	17
강원도	속초시	조양동	조양동제6투	3071	1649	1422	18	1631	806	570	22	146	4	3	5	4	2	14	6	5	3	4	2	14	5	3	1	12
강원도	속초시	청호동	소계	3708	1957	1751	102	1855	1112	464	37	79	4	15	44	5	5	11	7	7	3	3	2	9	3	4	1	40
강원도	속초시	청호동	청호동제1투	2502	1362	1140	78	1284	794	299	20	42	2	10	41	4	4	9	5	6	3	3	1	6	2	3	1	29
강원도	속초시	청호동	청호동제2투	1206	595	611	24	571	318	165	17	37	2	5	3	1	1	2	2	1	0	0	1	3	1	1	0	11
강원도	속초시	대포동	소계	3101	1789	1312	45	1744	1057	492	22	65	2	12	28	5	2	7	7	2	1	6	3	5	4	4	2	18
강원도	속초시	대포동	대포동제1투	1333	777	556	26	751	487	185	6	32	1	6	6	1	0	4	2	0	0	4	2	2	2	2	1	8
강원도	속초시	대포동	대포동제2투	1768	1012	756	19	993	570	307	16	33	1	6	22	4	2	3	5	2	1	2	1	3	2	2	1	10
강원도	속초시	잘못 투입·구분된 투표지	잘못 투입·구분된 투표지	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
강원도	고성군	계	계	25728	16034	9694	585	15449	8655	4785	255	642	38	75	104	56	32	180	35	43	25	51	20	75	35	55	23	265
강원도	고성군	재외투표	재외투표	31	13	18	0	13	7	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
강원도	고성군	국내부재자투표	국내부재자투표	1224	1085	139	50	1035	464	362	27	69	2	3	7	2	6	14	4	11	3	6	3	7	6	2	7	30
강원도	고성군	간성읍	소계	5643	3557	2086	108	3449	1922	1081	56	152	5	14	20	21	6	36	8	8	5	13	3	15	7	7	3	67
강원도	고성군	간성읍	간성읍제1투	1361	842	519	26	816	484	253	7	27	0	4	2	2	1	4	3	2	2	4	1	4	1	2	1	12
강원도	고성군	간성읍	간성읍제2투	2675	1674	1001	44	1630	856	551	30	82	4	6	12	15	3	14	3	5	2	8	1	8	5	2	1	22
강원도	고성군	간성읍	간성읍제3투	1074	687	387	25	662	379	185	11	31	1	2	1	4	1	16	1	1	1	1	0	2	0	3	0	22
강원도	고성군	간성읍	간성읍제4투	266	176	90	9	167	98	50	3	5	0	0	3	0	1	2	0	0	0	0	0	0	0	0	0	5
강원도	고성군	간성읍	간성읍제5투	267	178	89	4	174	105	42	5	7	0	2	2	0	0	0	1	0	0	0	1	1	1	0	1	6
강원도	고성군	거진읍	소계	6280	3732	2548	126	3606	2066	1117	56	127	6	19	21	16	4	40	8	10	6	10	4	19	7	11	5	54
강원도	고성군	거진읍	거진읍제1투	1540	936	604	24	912	554	254	11	27	0	8	3	5	0	12	0	4	0	4	2	7	2	3	1	15
강원도	고성군	거진읍	거진읍제2투	1360	801	559	34	767	475	214	11	20	2	3	4	2	2	8	4	0	1	3	1	3	4	1	0	9
강원도	고성군	거진읍	거진읍제3투	944	485	459	19	466	235	167	5	29	0	1	2	2	1	4	1	5	0	0	0	2	0	3	1	8
강원도	고성군	거진읍	거진읍제4투	361	241	120	15	226	123	81	6	2	1	1	0	1	0	3	1	0	0	0	0	1	0	2	2	2
강원도	고성군	거진읍	거진읍제5투	624	392	232	16	376	197	120	14	16	3	4	4	1	0	4	0	1	1	2	0	1	1	0	1	6
강원도	고성군	거진읍	거진읍제6투	1451	877	574	18	859	482	281	9	33	0	2	8	5	1	9	2	0	4	1	1	5	0	2	0	14
강원도	고성군	현내면	소계	2482	1652	830	86	1566	943	445	33	50	6	5	17	3	8	3	2	4	3	1	3	6	3	4	1	26
강원도	고성군	현내면	현내면제1투	820	519	301	29	490	267	165	11	13	2	1	9	1	0	2	0	3	1	1	2	2	1	2	1	6
강원도	고성군	현내면	현내면제2투	902	568	334	23	545	356	140	11	13	2	1	4	1	3	0	1	1	0	0	0	3	0	0	0	9
강원도	고성군	현내면	현내면제3투	416	324	92	24	300	168	91	6	17	1	1	1	1	1	1	1	0	2	0	1	1	1	1	0	5
강원도	고성군	현내면	현내면제4투	344	241	103	10	231	152	49	5	7	1	2	3	0	4	0	0	0	0	0	0	0	1	1	0	6
강원도	고성군	죽왕면	소계	3447	2261	1186	87	2174	1215	672	27	92	6	10	21	6	3	26	3	4	4	6	4	7	7	16	4	41
강원도	고성군	죽왕면	죽왕면제1투	1040	675	365	19	656	392	189	9	30	1	5	6	3	0	7	0	1	0	1	1	2	4	2	0	3
강원도	고성군	죽왕면	죽왕면제2투	635	414	221	18	396	206	131	4	16	3	3	7	1	1	2	2	0	1	3	0	0	1	0	2	13
강원도	고성군	죽왕면	죽왕면제3투	1246	844	402	33	811	432	265	11	38	1	2	8	1	0	12	1	3	2	2	2	4	1	9	1	16
강원도	고성군	죽왕면	죽왕면제4투	526	328	198	17	311	185	87	3	8	1	0	0	1	2	5	0	0	1	0	1	1	1	5	1	9
강원도	고성군	토성면	소계	6621	3734	2887	128	3606	2038	1103	55	152	13	24	18	8	5	61	10	6	4	15	3	21	5	15	3	47
강원도	고성군	토성면	토성면제1투	2693	1384	1309	44	1340	768	417	17	65	3	8	5	4	1	17	2	2	2	2	1	8	3	1	2	12
강원도	고성군	토성면	토성면제2투	1289	810	479	30	780	467	219	7	21	3	4	7	1	0	25	0	0	0	0	0	2	1	10	0	13
강원도	고성군	토성면	토성면제3투	1238	742	496	35	707	376	228	15	31	6	4	3	3	3	9	2	1	2	5	0	2	1	3	0	13
강원도	고성군	토성면	토성면제4투	1401	798	603	19	779	427	239	16	35	1	8	3	0	1	10	6	3	0	8	2	9	0	1	1	9
강원도	고성군	잘못 투입·구분된 투표지	잘못 투입·구분된 투표지	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
강원도	양양군	계	계	23432	14307	9125	542	13765	7768	4227	236	575	26	84	96	57	29	144	42	24	19	37	12	78	34	41	19	217
강원도	양양군	재외투표	재외투표	41	20	21	0	20	10	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
강원도	양양군	국내부재자투표	국내부재자투표	738	639	99	14	625	277	225	15	44	1	8	3	3	3	7	5	2	1	1	0	5	5	3	3	14
강원도	양양군	양양읍	소계	9013	5202	3811	161	5041	2772	1602	94	259	7	29	37	21	10	54	6	14	11	16	2	27	12	10	3	55
강원도	양양군	양양읍	양양읍제1투	3367	1877	1490	55	1822	928	619	35	125	2	15	13	5	5	19	2	3	8	5	1	8	5	4	1	19
강원도	양양군	양양읍	양양읍제2투	2526	1426	1100	40	1386	750	441	21	71	3	6	9	11	4	22	2	3	1	4	1	12	5	1	1	18
강원도	양양군	양양읍	양양읍제3투	1511	930	581	26	904	572	243	15	26	1	2	7	2	1	8	2	3	0	4	0	3	1	3	1	10
강원도	양양군	양양읍	양양읍제4투	841	486	355	21	465	252	155	14	14	1	3	4	3	0	3	0	5	2	0	0	2	0	1	0	6
강원도	양양군	양양읍	양양읍제5투	768	483	285	19	464	270	144	9	23	0	3	4	0	0	2	0	0	0	3	0	2	1	1	0	2
강원도	양양군	서면	소계	2775	1785	990	100	1685	1023	463	24	56	3	10	15	6	4	12	10	2	2	4	1	8	5	3	2	32
강원도	양양군	서면	서면제1투	1266	817	449	49	768	474	203	10	26	0	2	6	4	3	2	4	1	2	1	1	6	2	2	2	17
강원도	양양군	서면	서면제2투	621	396	225	21	375	207	114	8	13	2	2	5	1	0	4	4	1	0	1	0	2	1	1	0	9
강원도	양양군	서면	서면제3투	492	308	184	20	288	169	86	6	6	1	3	3	1	1	2	1	0	0	2	0	0	2	0	0	5
강원도	양양군	서면	서면제4투	396	264	132	10	254	173	60	0	11	0	3	1	0	0	4	1	0	0	0	0	0	0	0	0	1
강원도	양양군	손양면	소계	2057	1283	774	66	1217	669	387	19	43	8	6	14	8	5	16	0	2	2	4	2	6	4	3	1	18
강원도	양양군	손양면	손양면제1투	1196	726	470	43	683	354	229	17	25	5	3	10	5	1	13	0	2	2	2	0	2	2	2	1	8
강원도	양양군	손양면	손양면제2투	861	557	304	23	534	315	158	2	18	3	3	4	3	4	3	0	0	0	2	2	4	2	1	0	10
강원도	양양군	현북면	소계	2426	1500	926	72	1428	778	440	37	47	3	13	6	8	1	26	8	0	0	2	2	7	2	9	6	33
강원도	양양군	현북면	현북면제1투	1210	697	513	21	676	391	189	18	22	1	7	4	4	1	9	3	0	0	0	1	2	1	4	1	18
강원도	양양군	현북면	현북면제2투	459	298	161	28	270	142	89	8	14	1	3	1	2	0	2	1	0	0	0	0	2	0	0	1	4
강원도	양양군	현북면	현북면제3투	417	273	144	12	261	117	98	7	4	1	1	0	2	0	13	4	0	0	1	0	1	0	4	2	6
강원도	양양군	현북면	현북면제4투	340	232	108	11	221	128	64	4	7	0	2	1	0	0	2	0	0	0	1	1	2	1	1	2	5
강원도	양양군	현남면	소계	2845	1711	1134	43	1668	992	504	23	46	4	6	7	4	2	16	1	0	2	3	1	6	5	9	3	34
강원도	양양군	현남면	현남면제1투	1101	684	417	17	667	393	212	7	18	2	1	3	1	1	8	0	0	1	0	1	2	2	2	0	13
강원도	양양군	현남면	현남면제2투	1120	666	454	18	648	389	194	10	14	2	4	4	2	0	5	0	0	0	1	0	3	2	3	2	13
강원도	양양군	현남면	현남면제3투	624	361	263	8	353	210	98	6	14	0	1	0	1	1	3	1	0	1	2	0	1	1	4	1	8
강원도	양양군	강현면	소계	3537	2167	1370	86	2081	1247	601	24	76	0	12	14	7	4	13	12	4	1	7	4	19	1	4	1	30
강원도	양양군	강현면	강현면제1투	1469	865	604	41	824	530	209	8	29	0	1	3	3	0	9	0	3	1	4	1	8	1	1	0	13
강원도	양양군	강현면	강현면제2투	769	516	253	15	501	272	159	7	26	0	5	5	1	2	2	7	1	0	0	2	4	0	1	0	7
강원도	양양군	강현면	강현면제3투	371	215	156	12	203	116	60	2	7	0	3	2	2	0	1	0	0	0	0	0	2	0	2	1	5
강원도	양양군	강현면	강현면제4투	928	571	357	18	553	329	173	7	14	0	3	4	1	2	1	5	0	0	3	1	5	0	0	0	5
강원도	인제군	계	계	25805	14874	10931	677	14197	7094	5098	287	667	36	73	39	48	31	140	49	50	24	39	21	56	35	64	40	306
강원도	인제군	재외투표	재외투표	25	7	18	0	7	3	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
강원도	인제군	국내부재자투표	국내부재자투표	1297	1116	181	48	1068	477	366	25	59	0	3	8	11	5	8	4	13	6	7	1	11	11	7	4	42
강원도	인제군	인제읍	소계	7224	3917	3307	154	3763	1862	1389	73	209	9	19	3	13	10	31	6	7	3	6	4	21	9	21	5	63
강원도	인제군	인제읍	인제읍제1투	1488	775	713	17	758	373	272	11	53	1	5	1	1	3	14	1	3	0	0	0	4	2	6	2	6
강원도	인제군	인제읍	인제읍제2투	2386	1335	1051	34	1301	591	540	22	81	1	9	1	7	4	4	3	0	3	1	1	5	5	5	1	17
강원도	인제군	인제읍	인제읍제3투	2208	1181	1027	80	1101	553	403	25	47	2	2	1	3	3	9	2	4	0	3	3	7	0	7	2	25
강원도	인제군	인제읍	인제읍제4투	655	363	292	12	351	213	87	10	18	3	2	0	1	0	1	0	0	0	2	0	1	2	2	0	9
강원도	인제군	인제읍	인제읍제5투	487	263	224	11	252	132	87	5	10	2	1	0	1	0	3	0	0	0	0	0	4	0	1	0	6
강원도	인제군	남면	소계	3038	1696	1342	89	1607	806	592	35	53	2	11	4	1	2	26	4	5	4	7	3	3	3	9	6	31
강원도	인제군	남면	남면제1투	2165	1146	1019	68	1078	534	419	22	43	2	8	2	1	0	12	1	3	1	2	0	1	2	5	3	17
강원도	인제군	남면	남면제2투	873	550	323	21	529	272	173	13	10	0	3	2	0	2	14	3	2	3	5	3	2	1	4	3	14
강원도	인제군	북면	소계	6454	3394	3060	142	3252	1600	1217	60	154	8	16	13	9	4	37	14	9	6	9	3	8	5	10	6	64
강원도	인제군	북면	북면제1투	1925	956	969	38	918	431	357	16	49	2	5	2	5	2	7	4	2	3	2	1	4	1	3	1	21
강원도	인제군	북면	북면제2투	2030	990	1040	30	960	456	381	18	36	1	3	7	2	2	17	6	4	1	3	1	0	0	3	3	16
강원도	인제군	북면	북면제3투	809	486	323	28	458	238	154	7	27	2	5	2	0	0	4	2	1	0	3	0	1	1	0	0	11
강원도	인제군	북면	북면제4투	527	278	249	12	266	156	76	7	9	0	1	1	2	0	0	0	0	0	0	0	0	1	3	1	9
강원도	인제군	북면	북면제5투	1163	684	479	34	650	319	249	12	33	3	2	1	0	0	9	2	2	2	1	1	3	2	1	1	7
강원도	인제군	기린면	소계	4014	2400	1614	137	2263	1236	709	51	87	10	11	3	8	7	17	15	12	1	7	4	7	3	13	13	49
강원도	인제군	기린면	기린면제1투	1170	676	494	28	648	356	219	10	26	2	4	0	1	1	6	3	2	0	1	0	1	0	5	1	10
강원도	인제군	기린면	기린면제2투	437	258	179	12	246	131	83	4	4	0	1	1	1	2	2	2	2	0	0	2	1	0	0	2	8
강원도	인제군	기린면	기린면제3투	353	181	172	5	176	103	39	8	12	0	1	0	1	1	0	5	0	0	1	0	2	0	0	0	3
강원도	인제군	기린면	기린면제4투	281	187	94	4	183	102	58	2	6	0	0	0	1	1	0	0	1	0	2	0	0	0	1	2	7
강원도	인제군	기린면	기린면제5투	502	324	178	67	257	119	91	12	7	3	1	0	1	1	3	1	2	0	0	2	0	0	1	5	8
강원도	인제군	기린면	기린면제6투	1271	774	497	21	753	425	219	15	32	5	4	2	3	1	6	4	5	1	3	0	3	3	6	3	13
강원도	인제군	서화면	소계	2394	1512	882	49	1463	746	507	33	59	6	11	7	5	2	13	5	4	1	2	5	4	3	3	5	42
강원도	인제군	서화면	서화면제1투	1505	915	590	18	897	474	307	18	29	5	8	3	3	1	11	1	2	0	1	5	2	1	2	4	20
강원도	인제군	서화면	서화면제2투	602	413	189	18	395	180	143	13	17	1	3	4	2	1	1	4	2	1	1	0	1	2	0	1	18
강원도	인제군	서화면	서화면제3투	287	184	103	13	171	92	57	2	13	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	4
강원도	인제군	상남면	소계	1359	832	527	58	774	364	316	10	44	1	2	1	1	1	8	1	0	3	1	1	2	1	1	1	15
강원도	인제군	상남면	상남면제1투	846	518	328	31	487	222	210	5	25	1	2	1	1	1	4	0	0	1	1	1	2	1	0	1	8
강원도	인제군	상남면	상남면제2투	513	314	199	27	287	142	106	5	19	0	0	0	0	0	4	1	0	2	0	0	0	0	1	0	7
강원도	인제군	잘못 투입·구분된 투표지	잘못 투입·구분된 투표지	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
강원도	홍천군	계	계	57166	35681	21485	1783	33898	15890	13319	657	1825	86	121	52	266	51	387	93	28	32	82	41	193	60	102	79	534
강원도	홍천군	재외투표	재외투표	88	33	55	0	33	14	13	0	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0
강원도	홍천군	국내부재자투표	국내부재자투표	1777	1573	204	39	1534	632	634	40	115	4	6	8	19	4	13	7	0	1	2	0	11	8	2	3	25
강원도	홍천군	홍천읍	소계	26400	15889	10511	557	15332	7123	6260	253	837	23	50	13	130	19	143	28	7	6	35	18	90	26	38	27	206
강원도	홍천군	홍천읍	홍천읍제1투	1433	886	547	27	859	444	303	14	50	0	2	0	6	0	10	0	0	0	0	0	8	0	5	2	15
강원도	홍천군	홍천읍	홍천읍제2투	1171	728	443	44	684	368	224	14	24	1	4	0	10	2	15	3	0	0	3	0	1	1	5	2	7
강원도	홍천군	홍천읍	홍천읍제3투	2330	1290	1040	46	1244	626	451	29	70	3	4	2	13	2	8	3	0	0	2	1	9	0	5	1	15
강원도	홍천군	홍천읍	홍천읍제4투	2329	1441	888	63	1378	670	556	19	62	2	6	2	13	2	11	1	0	1	4	1	9	1	1	2	15
강원도	홍천군	홍천읍	홍천읍제5투	1949	1103	846	38	1065	537	409	20	31	1	5	0	8	1	16	1	1	0	1	3	7	0	2	1	21
강원도	홍천군	홍천읍	홍천읍제6투	652	404	248	25	379	219	115	7	16	1	0	0	3	0	7	0	0	0	0	0	1	0	2	1	7
강원도	홍천군	홍천읍	홍천읍제7투	3984	2401	1583	57	2344	951	1082	32	148	2	10	1	19	2	27	6	1	3	10	1	15	3	0	4	27
강원도	홍천군	홍천읍	홍천읍제8투	3139	1796	1343	85	1711	848	651	24	97	5	6	2	11	2	7	4	1	0	4	2	10	5	6	2	24
강원도	홍천군	홍천읍	홍천읍제9투	3765	2262	1503	73	2189	926	965	29	149	2	5	3	21	2	14	0	2	1	6	6	13	8	4	2	31
강원도	홍천군	홍천읍	홍천읍제10투	2036	1246	790	58	1188	496	517	28	74	0	4	1	9	2	11	5	0	1	1	2	5	5	5	6	16
강원도	홍천군	홍천읍	홍천읍제11투	1337	821	516	15	806	366	342	11	37	4	1	0	8	2	8	2	1	0	2	1	5	1	2	2	11
강원도	홍천군	홍천읍	홍천읍제12투	2275	1511	764	26	1485	672	645	26	79	2	3	2	9	2	9	3	1	0	2	1	7	2	1	2	17
강원도	홍천군	화촌면	소계	4045	2512	1533	200	2312	1010	956	55	100	8	7	5	30	6	34	3	1	3	10	6	16	3	7	11	41
강원도	홍천군	화촌면	화촌면제1투	1180	726	454	43	683	331	268	12	16	3	2	1	4	3	9	2	0	1	4	2	7	1	1	1	15
강원도	홍천군	화촌면	화촌면제2투	934	596	338	61	535	207	249	15	22	2	2	1	6	2	8	1	0	1	3	2	2	2	3	1	6
강원도	홍천군	화촌면	화촌면제3투	659	417	242	30	387	160	170	7	23	1	2	1	8	0	0	0	1	0	3	2	1	0	1	3	4
강원도	홍천군	화촌면	화촌면제4투	545	319	226	34	285	131	104	13	16	2	1	0	5	0	5	0	0	0	0	0	2	0	0	1	5
강원도	홍천군	화촌면	화촌면제5투	727	454	273	32	422	181	165	8	23	0	0	2	7	1	12	0	0	1	0	0	4	0	2	5	11
강원도	홍천군	두촌면	소계	2101	1407	694	94	1313	732	407	24	40	4	3	2	14	1	29	11	2	2	2	2	7	3	4	2	22
강원도	홍천군	두촌면	두촌면제1투	1520	1014	506	66	948	536	281	16	27	3	3	1	13	1	22	11	2	1	2	2	6	2	2	1	16
강원도	홍천군	두촌면	두촌면제2투	581	393	188	28	365	196	126	8	13	1	0	1	1	0	7	0	0	1	0	0	1	1	2	1	6
강원도	홍천군	내촌면	소계	2120	1389	731	98	1291	636	482	35	56	2	5	1	7	3	11	4	1	5	4	2	4	4	3	4	22
강원도	홍천군	내촌면	내촌면제1투	1003	648	355	39	609	325	218	16	18	1	1	1	5	1	2	2	1	2	1	2	0	1	0	1	11
강원도	홍천군	내촌면	내촌면제2투	605	398	207	35	363	169	130	13	28	1	4	0	0	2	1	0	0	1	1	0	4	2	1	1	5
강원도	홍천군	내촌면	내촌면제3투	512	343	169	24	319	142	134	6	10	0	0	0	2	0	8	2	0	2	2	0	0	1	2	2	6
강원도	홍천군	서석면	소계	3340	2158	1182	141	2017	890	788	59	81	6	14	14	34	4	32	10	4	4	2	1	8	3	12	9	42
강원도	홍천군	서석면	서석면제1투	1433	973	460	73	900	434	316	29	36	3	9	10	10	2	7	7	3	2	2	1	2	2	5	2	18
강원도	홍천군	서석면	서석면제2투	931	578	353	33	545	192	252	14	32	2	1	4	6	1	20	0	0	0	0	0	1	1	6	3	10
강원도	홍천군	서석면	서석면제3투	483	309	174	9	300	114	132	9	9	1	0	0	14	1	3	1	1	1	0	0	3	0	1	3	7
강원도	홍천군	서석면	서석면제4투	493	298	195	26	272	150	88	7	4	0	4	0	4	0	2	2	0	1	0	0	2	0	0	1	7
강원도	홍천군	동면	소계	3211	2193	1018	157	2036	779	993	37	83	12	4	1	15	4	22	7	5	4	6	3	14	2	7	5	33
강원도	홍천군	동면	동면제1투	1627	1100	527	80	1020	450	436	16	53	5	2	1	10	2	10	3	0	2	4	1	4	0	3	0	18
강원도	홍천군	동면	동면제2투	546	359	187	32	327	114	164	6	17	6	0	0	0	0	4	0	1	2	0	0	2	2	1	2	6
강원도	홍천군	동면	동면제3투	653	458	195	25	433	117	262	11	8	0	2	0	2	0	5	4	2	0	1	1	5	0	2	3	8
강원도	홍천군	동면	동면제4투	385	276	109	20	256	98	131	4	5	1	0	0	3	2	3	0	2	0	1	1	3	0	1	0	1
강원도	홍천군	남면	소계	4601	2723	1878	176	2547	1160	1037	39	158	3	5	5	8	3	27	7	2	1	6	4	16	1	5	12	48
강원도	홍천군	남면	남면제1투	1493	852	641	62	790	367	323	12	34	1	3	1	4	0	11	1	0	0	1	1	7	1	2	7	14
강원도	홍천군	남면	남면제2투	1197	651	546	29	622	307	237	9	36	2	1	1	2	1	2	0	1	1	3	1	3	0	2	3	10
강원도	홍천군	남면	남면제3투	833	508	325	38	470	196	204	8	36	0	0	0	1	0	6	3	0	0	2	1	3	0	0	1	9
강원도	홍천군	남면	남면제4투	1078	712	366	47	665	290	273	10	52	0	1	3	1	2	8	3	1	0	0	1	3	0	1	1	15
강원도	홍천군	서면	소계	3234	1922	1312	148	1774	1027	511	40	101	9	7	1	4	1	25	3	2	0	4	1	4	2	6	2	24
강원도	홍천군	서면	서면제1투	1143	673	470	42	631	371	148	12	61	2	4	0	2	0	14	2	1	0	1	0	3	1	3	2	4
강원도	홍천군	서면	서면제2투	527	312	215	20	292	172	95	6	8	0	1	0	0	0	3	0	0	0	0	0	0	1	2	0	4
강원도	홍천군	서면	서면제3투	749	439	310	29	410	245	127	13	14	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	7
강원도	홍천군	서면	서면제4투	815	498	317	57	441	239	141	9	18	7	1	0	2	1	7	1	1	0	2	1	1	0	1	0	9
강원도	홍천군	북방면	소계	3369	2075	1294	84	1991	1034	657	41	146	7	9	1	2	5	13	4	2	3	9	3	13	2	4	3	33
강원도	홍천군	북방면	북방면제1투	1968	1212	756	53	1159	615	401	26	54	4	7	0	1	3	8	0	1	2	5	2	6	2	2	2	18
강원도	홍천군	북방면	북방면제2투	837	519	318	14	505	257	140	10	72	1	2	1	0	2	2	1	0	0	2	1	4	0	0	1	9
강원도	홍천군	북방면	북방면제3투	564	344	220	17	327	162	116	5	20	2	0	0	1	0	3	3	1	1	2	0	3	0	2	0	6
강원도	홍천군	내면	소계	2880	1807	1073	89	1718	853	581	34	106	8	10	1	3	1	35	9	2	3	2	1	10	6	14	1	38
강원도	홍천군	내면	내면제1투	1590	1003	587	58	945	441	341	18	65	7	4	1	2	1	18	5	0	1	2	0	5	5	10	1	18
강원도	홍천군	내면	내면제2투	716	443	273	12	431	242	127	7	25	1	3	0	1	0	8	4	0	1	0	0	3	0	0	0	9
강원도	홍천군	내면	내면제3투	574	361	213	19	342	170	113	9	16	0	3	0	0	0	9	0	2	1	0	1	2	1	4	0	11
강원도	횡성군	계	계	36984	22876	14108	1280	21596	11086	7685	370	1017	42	81	22	167	37	251	48	23	20	42	36	130	43	71	51	374
강원도	횡성군	재외투표	재외투표	60	24	36	0	24	14	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
강원도	횡성군	국내부재자투표	국내부재자투표	852	747	105	28	719	288	311	18	42	1	0	5	4	3	6	3	1	1	4	0	3	6	3	2	18
강원도	횡성군	횡성읍	소계	15080	8959	6121	373	8586	4452	3039	133	448	20	31	7	27	11	109	18	7	8	17	18	66	13	24	14	124
강원도	횡성군	횡성읍	횡성읍제1투	3738	2151	1587	85	2066	1108	697	38	96	6	10	1	9	1	24	4	1	3	4	6	11	6	6	5	30
강원도	횡성군	횡성읍	횡성읍제2투	695	463	232	17	446	228	159	6	26	3	0	0	3	2	5	1	1	1	0	0	2	0	1	1	7
강원도	횡성군	횡성읍	횡성읍제3투	606	364	242	16	348	196	106	7	17	1	3	0	1	0	3	2	0	0	1	1	0	0	2	0	8
강원도	횡성군	횡성읍	횡성읍제4투	1148	677	471	38	639	361	196	10	26	0	2	0	2	1	11	2	0	1	2	0	8	1	5	2	9
강원도	횡성군	횡성읍	횡성읍제5투	3808	2167	1641	111	2056	1048	754	29	107	5	7	3	5	3	28	2	2	3	5	4	19	2	4	0	26
강원도	횡성군	횡성읍	횡성읍제6투	2418	1487	931	62	1425	714	544	15	75	2	4	0	4	1	16	6	1	0	2	6	13	1	1	3	17
강원도	횡성군	횡성읍	횡성읍제7투	2667	1650	1017	44	1606	797	583	28	101	3	5	3	3	3	22	1	2	0	3	1	13	3	5	3	27
강원도	횡성군	우천면	소계	3732	2308	1424	143	2165	1112	786	32	109	3	11	1	14	5	17	4	1	1	5	7	12	3	4	6	32
강원도	횡성군	우천면	우천면제1투	1447	910	537	75	835	423	306	14	45	1	1	0	8	2	3	2	0	0	4	5	4	2	1	3	11
