광역	시군구	읍면동	종류	선거인수	투표수	기권수	무효표	유효투표수	공화당	새누리당	새정치민주연합	통합진보당	정의당	국제녹색당	노동당	녹색당	새정치당	한나라당
경기도	양평군	거소우편투표		357	327	30	24	303	0	158	74	26	21	0	11	6	7	0
경기도	양평군	양평읍	계	21910	12091	9819	351	11740	0	7341	3382	381	377	0	83	81	95	0
경기도	양평군	강상면	계	5760	3162	2598	104	3058	0	1958	811	88	125	0	29	23	24	0
경기도	양평군	강하면	계	3494	1957	1537	45	1912	0	1362	408	40	64	0	3	20	15	0
경기도	양평군	양서면	계	8816	4693	4123	116	4577	0	2918	1207	142	182	0	35	49	44	0
경기도	양평군	옥천면	계	5532	3261	2271	84	3177	0	2103	832	69	109	0	17	26	21	0
경기도	양평군	서종면	계	6234	3263	2971	70	3193	0	2029	827	104	153	0	21	39	20	0
경기도	양평군	단월면	계	2870	1742	1128	90	1652	0	1142	364	48	46	0	11	21	20	0
경기도	양평군	청운면	계	3183	1866	1317	112	1754	0	1254	389	35	29	0	13	12	22	0
경기도	양평군	양동면	계	3888	2252	1636	116	2136	0	1503	452	59	55	0	27	19	21	0
경기도	양평군	지평면	계	5365	3190	2175	168	3022	0	2013	689	89	125	0	31	29	46	0
경기도	양평군	용문면	계	10881	6264	4617	255	6009	0	3864	1595	198	204	0	47	48	53	0
경기도	양평군	개군면	계	3780	2211	1569	104	2107	0	1467	448	49	58	0	18	30	37	0
경기도	가평군	관외사전투표		2620	2618	2	65	2553	0	1377	904	102	83	0	23	33	31	0
경기도	가평군	거소우편투표		556	520	36	45	475	0	263	112	27	39	0	11	4	19	0
경기도	가평군	가평읍	계	15296	9865	5431	664	9201	0	5834	2400	294	319	0	102	82	170	0
경기도	가평군	설악면	계	6470	3876	2594	168	3708	0	2703	708	88	92	0	35	23	59	0
경기도	가평군	청평면	계	11538	6892	4646	314	6578	0	4437	1547	216	184	0	61	42	91	0
경기도	가평군	상면	계	4332	2832	1500	209	2623	0	1872	499	64	74	0	30	31	53	0
경기도	가평군	하면	계	7353	4534	2819	321	4213	0	2771	939	126	172	0	80	48	77	0
경기도	가평군	북면	계	3310	2078	1232	110	1968	0	1358	396	61	67	0	24	25	37	0
강원도	춘천시	관외사전투표		14461	14457	4	255	14202	0	6086	6774	453	458	0	154	277	0	0
강원도	춘천시	거소우편투표		723	660	63	51	609	0	325	200	28	22	0	15	19	0	0
강원도	춘천시	신북읍	계	6316	3705	2611	122	3583	0	2114	1163	94	105	0	45	62	0	0
강원도	춘천시	동면	계	9148	5307	3841	91	5216	0	2596	2238	129	154	0	49	50	0	0
강원도	춘천시	동산면	계	1276	753	523	31	722	0	478	193	17	21	0	7	6	0	0
강원도	춘천시	신동면	계	2056	1323	733	55	1268	0	803	376	26	32	0	14	17	0	0
강원도	춘천시	동내면	계	11112	6276	4836	121	6155	0	3115	2578	175	163	0	64	60	0	0
강원도	춘천시	남면	계	908	593	315	13	580	0	411	123	14	10	0	13	9	0	0
강원도	춘천시	남산면	계	3154	1733	1421	52	1681	0	1124	457	36	31	0	16	17	0	0
강원도	춘천시	서면	계	3412	1981	1431	41	1940	0	1276	515	45	61	0	11	32	0	0
강원도	춘천시	사북면	계	2132	1302	830	30	1272	0	826	325	37	46	0	18	20	0	0
강원도	춘천시	북산면	계	789	499	290	7	492	0	371	98	8	6	0	5	4	0	0
강원도	춘천시	소양동	계	6939	3821	3118	65	3756	0	2122	1390	71	72	0	27	74	0	0
강원도	춘천시	교동	계	3418	1815	1603	48	1767	0	990	643	45	56	0	12	21	0	0
강원도	춘천시	조운동	계	3113	1514	1599	36	1478	0	944	442	35	31	0	11	15	0	0
강원도	춘천시	약사명동	계	3628	1962	1666	32	1930	0	1165	633	54	34	0	20	24	0	0
강원도	춘천시	근화동	계	6119	3222	2897	75	3147	0	1758	1143	80	73	0	34	59	0	0
강원도	춘천시	후평1동	계	10413	5454	4959	130	5324	0	3029	1902	115	168	0	46	64	0	0
강원도	춘천시	후평2동	계	10910	5904	5006	107	5797	0	3063	2294	127	195	0	57	61	0	0
강원도	춘천시	후평3동	계	15865	8768	7097	197	8571	0	4582	3307	182	307	0	91	102	0	0
강원도	춘천시	효자1동	계	2854	1486	1368	36	1450	0	864	495	32	30	0	13	16	0	0
강원도	춘천시	효자2동	계	10162	5204	4958	115	5089	0	2942	1790	131	135	0	40	51	0	0
강원도	춘천시	효자3동	계	4109	2116	1993	39	2077	0	1147	780	41	69	0	14	26	0	0
강원도	춘천시	석사동	계	28359	16112	12247	251	15861	0	7580	7044	458	460	0	143	176	0	0
강원도	춘천시	퇴계동	계	32116	19237	12879	337	18900	0	9168	8311	519	539	0	170	193	0	0
강원도	춘천시	강남동	계	11492	6692	4800	95	6597	0	3541	2605	150	161	0	65	75	0	0
강원도	춘천시	신사우동	계	15213	9020	6193	141	8879	0	4807	3359	191	204	0	99	219	0	0
강원도	원주시	관외사전투표		15169	15161	8	236	14925	0	6478	7190	448	399	0	225	185	0	0
강원도	원주시	거소우편투표		532	497	35	17	480	0	268	180	5	9	0	8	10	0	0
강원도	원주시	문막읍	계	14643	7065	7578	157	6908	0	3737	2722	173	126	0	109	41	0	0
강원도	원주시	소초면	계	7643	3987	3656	97	3890	0	2488	1192	76	58	0	42	34	0	0
강원도	원주시	호저면	계	3540	2080	1460	64	2016	0	1309	603	42	27	0	23	12	0	0
강원도	원주시	지정면	계	2559	1609	950	72	1537	0	1075	386	34	18	0	17	7	0	0
강원도	원주시	부론면	계	2178	1335	843	60	1275	0	878	330	26	20	0	10	11	0	0
강원도	원주시	귀래면	계	1760	1057	703	28	1029	0	738	244	25	7	0	6	9	0	0
강원도	원주시	흥업면	계	6567	3347	3220	56	3291	0	1831	1234	76	77	0	44	29	0	0
강원도	원주시	판부면	계	5395	2725	2670	42	2683	0	1500	1021	60	58	0	21	23	0	0
강원도	원주시	신림면	계	3300	1828	1472	53	1775	0	1198	495	39	21	0	13	9	0	0
강원도	원주시	중앙동	계	2865	1439	1426	23	1416	0	996	368	10	28	0	8	6	0	0
강원도	원주시	원인동	계	5309	2690	2619	35	2655	0	1556	946	54	46	0	40	13	0	0
강원도	원주시	개운동	계	10947	6158	4789	91	6067	0	3574	2168	111	107	0	64	43	0	0
강원도	원주시	명륜1동	계	8141	4614	3527	74	4540	0	2656	1624	85	89	0	61	25	0	0
강원도	원주시	명륜2동	계	14073	7576	6497	110	7466	0	4092	2872	175	186	0	92	49	0	0
강원도	원주시	단구동	계	33247	17146	16101	233	16913	0	8749	7148	385	340	0	194	97	0	0
강원도	원주시	일산동	계	7120	3653	3467	46	3607	0	2194	1191	64	80	0	48	30	0	0
강원도	원주시	학성동	계	4902	2629	2273	44	2585	0	1649	805	39	36	0	47	9	0	0
강원도	원주시	단계동	계	18381	9731	8650	138	9593	0	5354	3637	187	215	0	157	43	0	0
강원도	원주시	우산동	계	10491	5528	4963	83	5445	0	3261	1880	127	92	0	57	28	0	0
강원도	원주시	태장1동	계	7851	4043	3808	64	3979	0	2249	1489	91	77	0	52	21	0	0
강원도	원주시	태장2동	계	19225	9522	9703	125	9397	0	5363	3508	194	169	0	113	50	0	0
강원도	원주시	봉산동	계	8183	4564	3619	81	4483	0	2758	1511	64	62	0	58	30	0	0
강원도	원주시	행구동	계	6048	3517	2531	71	3446	0	1884	1336	92	78	0	30	26	0	0
강원도	원주시	무실동	계	21854	11546	10308	124	11422	0	5482	5066	284	352	0	180	58	0	0
강원도	원주시	반곡관설동	계	15165	7885	7280	111	7774	0	3583	3683	194	188	0	82	44	0	0
강원도	강릉시	관외사전투표		10505	10490	15	191	10299	0	5056	4407	331	258	0	125	122	0	0
강원도	강릉시	거소우편투표		648	593	55	22	571	0	373	139	18	21	0	9	11	0	0
강원도	강릉시	주문진읍	계	15450	8294	7156	391	7903	0	5713	1743	182	163	0	51	51	0	0
강원도	강릉시	성산면	계	2810	1760	1050	96	1664	0	1098	476	26	35	0	11	18	0	0
강원도	강릉시	왕산면	계	1514	939	575	39	900	0	649	196	19	15	0	10	11	0	0
강원도	강릉시	구정면	계	3303	2052	1251	129	1923	0	1321	461	52	41	0	24	24	0	0
강원도	강릉시	강동면	계	4238	2684	1554	155	2529	0	1807	534	58	61	0	45	24	0	0
강원도	강릉시	옥계면	계	3514	2523	991	120	2403	0	1733	495	50	65	0	34	26	0	0
강원도	강릉시	사천면	계	3676	2286	1390	110	2176	0	1562	475	47	40	0	18	34	0	0
강원도	강릉시	연곡면	계	5454	3283	2171	108	3175	0	2103	873	62	79	0	37	21	0	0
강원도	강릉시	홍제동	계	6399	3544	2855	68	3476	0	2225	1043	92	60	0	34	22	0	0
강원도	강릉시	중앙동	계	5156	2692	2464	56	2636	0	1918	607	57	32	0	8	14	0	0
강원도	강릉시	옥천동	계	3435	1827	1608	30	1797	0	1332	388	23	30	0	9	15	0	0
강원도	강릉시	교1동	계	20994	11888	9106	217	11671	0	6705	4235	362	231	0	76	62	0	0
강원도	강릉시	교2동	계	7353	4004	3349	79	3925	0	2618	1118	76	59	0	29	25	0	0
강원도	강릉시	포남1동	계	9835	5439	4396	127	5312	0	3754	1323	110	61	0	27	37	0	0
강원도	강릉시	포남2동	계	12181	6463	5718	159	6304	0	4056	1942	107	100	0	58	41	0	0
강원도	강릉시	초당동	계	4304	2573	1731	60	2513	0	1475	880	56	49	0	20	33	0	0
강원도	강릉시	송정동	계	5468	3296	2172	90	3206	0	1979	1059	65	61	0	25	17	0	0
강원도	강릉시	내곡동	계	9507	5207	4300	125	5082	0	3024	1720	130	100	0	70	38	0	0
강원도	강릉시	강남동	계	16115	8976	7139	225	8751	0	5824	2413	180	188	0	97	49	0	0
강원도	강릉시	성덕동	계	20454	11078	9376	271	10807	0	6271	3842	307	188	0	120	79	0	0
강원도	강릉시	경포동	계	4117	2397	1720	85	2312	0	1584	600	51	37	0	15	25	0	0
강원도	동해시	관외사전투표		4641	4641	0	114	4527	0	2203	1991	136	93	0	57	47	0	0
강원도	동해시	거소우편투표		1335	1282	53	91	1191	0	743	361	25	18	0	18	26	0	0
강원도	동해시	천곡동	계	21319	12084	9235	276	11808	0	7197	3930	295	207	0	99	80	0	0
강원도	동해시	송정동	계	3894	2221	1673	88	2133	0	1498	515	40	38	0	26	16	0	0
강원도	동해시	북삼동	계	14731	8527	6204	208	8319	0	4475	3233	256	193	0	117	45	0	0
강원도	동해시	부곡동	계	5211	2825	2386	87	2738	0	1851	728	57	55	0	25	22	0	0
강원도	동해시	동호동	계	3927	2116	1811	73	2043	0	1444	486	49	28	0	20	16	0	0
강원도	동해시	발한동	계	3886	2129	1757	60	2069	0	1515	467	36	28	0	16	7	0	0
강원도	동해시	묵호동	계	3449	1894	1555	85	1809	0	1359	337	37	43	0	14	19	0	0
강원도	동해시	북평동	계	7427	4380	3047	183	4197	0	2678	1237	99	93	0	60	30	0	0
강원도	동해시	망상동	계	2981	1742	1239	73	1669	0	1204	353	35	34	0	29	14	0	0
강원도	동해시	삼화동	계	2995	1786	1209	68	1718	0	1199	389	53	37	0	27	13	0	0
강원도	삼척시	관외사전투표		5036	5034	2	144	4890	0	2340	2068	202	122	0	78	80	0	0
강원도	삼척시	거소우편투표		404	360	44	14	346	0	238	74	8	13	0	11	2	0	0
강원도	삼척시	도계읍	계	11099	6789	4310	353	6436	0	4254	1492	254	198	0	148	90	0	0
강원도	삼척시	원덕읍	계	5073	3496	1577	141	3355	0	2369	623	119	105	0	78	61	0	0
강원도	삼척시	근덕면	계	4986	3472	1514	184	3288	0	2181	685	101	156	0	101	64	0	0
강원도	삼척시	하장면	계	1271	844	427	39	805	0	521	176	37	37	0	25	9	0	0
강원도	삼척시	노곡면	계	660	478	182	26	452	0	273	99	16	24	0	22	18	0	0
강원도	삼척시	미로면	계	1750	1245	505	79	1166	0	760	227	39	67	0	46	27	0	0
강원도	삼척시	가곡면	계	655	492	163	18	474	0	325	90	25	17	0	9	8	0	0
강원도	삼척시	신기면	계	662	461	201	27	434	0	270	86	22	30	0	17	9	0	0
강원도	삼척시	남양동	계	7564	5247	2317	230	5017	0	3403	1184	127	173	0	81	49	0	0
강원도	삼척시	성내동	계	6656	4478	2178	190	4288	0	2698	1162	131	171	0	71	55	0	0
강원도	삼척시	교동	계	7644	4885	2759	144	4741	0	2668	1610	187	132	0	94	50	0	0
강원도	삼척시	정라동	계	8137	5095	3042	150	4945	0	2928	1581	170	125	0	73	68	0	0
강원도	태백시	관외사전투표		3638	3637	1	84	3553	0	1601	1712	88	66	0	46	40	0	0
강원도	태백시	거소우편투표		83	75	8	1	74	0	38	31	1	1	0	2	1	0	0
강원도	태백시	황지동	계	5063	3260	1803	124	3136	0	1995	983	62	39	0	36	21	0	0
강원도	태백시	황연동	계	4237	2654	1583	117	2537	0	1676	726	38	44	0	33	20	0	0
강원도	태백시	삼수동	계	5242	3128	2114	113	3015	0	1806	1011	65	66	0	41	26	0	0
강원도	태백시	상장동	계	10718	6686	4032	163	6523	0	3394	2737	157	115	0	85	35	0	0
강원도	태백시	문곡소도동	계	2848	1860	988	81	1779	0	1136	568	31	18	0	16	10	0	0
강원도	태백시	장성동	계	3051	2215	836	115	2100	0	1337	672	32	26	0	19	14	0	0
강원도	태백시	구문소동	계	2751	1906	845	83	1823	0	1272	464	34	29	0	14	10	0	0
강원도	태백시	철암동	계	2439	1659	780	64	1595	0	1096	410	24	34	0	19	12	0	0
강원도	정선군	관외사전투표		2361	2361	0	49	2312	0	1005	1168	47	38	0	31	23	0	0
강원도	정선군	거소우편투표		134	126	8	4	122	0	73	37	4	3	0	2	3	0	0
강원도	정선군	정선읍	계	8624	6316	2308	260	6056	0	3340	2304	134	135	0	100	43	0	0
강원도	정선군	고한읍	계	4198	2604	1594	132	2472	0	1269	1077	50	37	0	24	15	0	0
강원도	정선군	사북읍	계	4337	2801	1536	108	2693	0	1562	978	57	48	0	29	19	0	0
강원도	정선군	신동읍	계	3233	2291	942	131	2160	0	1386	605	42	39	0	26	62	0	0
강원도	정선군	화암면	계	1410	964	446	60	904	0	554	287	14	15	0	29	5	0	0
강원도	정선군	남면	계	2744	1903	841	87	1816	0	1030	648	40	33	0	51	14	0	0
강원도	정선군	여량면	계	1779	1332	447	87	1245	0	820	350	22	27	0	13	13	0	0
강원도	정선군	북평면	계	2141	1511	630	132	1379	0	866	419	32	27	0	18	17	0	0
강원도	정선군	임계면	계	3070	2171	899	218	1953	0	1222	611	38	35	0	26	21	0	0
강원도	속초시	관외사전투표		4449	4447	2	82	4365	0	2053	1998	120	95	0	58	41	0	0
강원도	속초시	거소우편투표		397	373	24	20	353	0	183	132	13	9	0	7	9	0	0
강원도	속초시	영랑동	계	4340	2494	1846	97	2397	0	1648	613	45	48	0	26	17	0	0
강원도	속초시	동명동	계	3127	1709	1418	78	1631	0	1114	431	35	24	0	13	14	0	0
강원도	속초시	금호동	계	5897	3391	2506	124	3267	0	2120	957	63	69	0	34	24	0	0
강원도	속초시	교동	계	8513	4715	3798	175	4540	0	2794	1449	125	98	0	46	28	0	0
강원도	속초시	노학동	계	16893	9239	7654	248	8991	0	5301	3157	200	181	0	110	42	0	0
강원도	속초시	조양동	계	16712	9032	7680	224	8808	0	4953	3355	190	169	0	96	45	0	0
강원도	속초시	청호동	계	3520	1935	1585	109	1826	0	1334	397	32	37	0	15	11	0	0
강원도	속초시	대포동	계	2929	1767	1162	59	1708	0	1178	426	31	37	0	14	22	0	0
강원도	고성군	관외사전투표		2010	2010	0	59	1951	0	979	780	90	45	0	34	23	0	0
강원도	고성군	거소우편투표		604	578	26	41	537	0	325	148	12	16	0	20	16	0	0
강원도	고성군	간성읍	계	5537	3904	1633	161	3743	0	2272	1169	100	71	0	84	47	0	0
강원도	고성군	거진읍	계	5936	4289	1647	217	4072	0	2742	989	81	108	0	97	55	0	0
강원도	고성군	현내면	계	2305	1714	591	95	1619	0	1196	302	53	29	0	19	20	0	0
강원도	고성군	죽왕면	계	3271	2358	913	119	2239	0	1493	520	71	59	0	58	38	0	0
강원도	고성군	토성면	계	6572	4325	2247	214	4111	0	2739	1025	103	92	0	87	65	0	0
강원도	양양군	관외사전투표		1679	1679	0	47	1632	0	726	793	46	31	0	14	22	0	0
강원도	양양군	거소우편투표		238	225	13	9	216	0	150	52	3	3	0	2	6	0	0
강원도	양양군	양양읍	계	8829	6222	2607	244	5978	0	3645	2022	98	100	0	47	66	0	0
강원도	양양군	서면	계	2671	1916	755	113	1803	0	1181	479	39	41	0	32	31	0	0
강원도	양양군	손양면	계	1975	1489	486	96	1393	0	864	419	28	30	0	33	19	0	0
강원도	양양군	현북면	계	2271	1670	601	113	1557	0	1003	434	45	36	0	21	18	0	0
강원도	양양군	현남면	계	2685	2032	653	139	1893	0	1227	512	49	51	0	19	35	0	0
강원도	양양군	강현면	계	3439	2308	1131	95	2213	0	1457	616	46	49	0	22	23	0	0
강원도	인제군	관외사전투표		1913	1912	1	62	1850	0	858	867	52	35	0	15	23	0	0
강원도	인제군	거소우편투표		298	287	11	25	262	0	169	68	7	9	0	4	5	0	0
강원도	인제군	인제읍	계	7232	5220	2012	231	4989	0	2821	1915	89	78	0	51	35	0	0
강원도	인제군	남면	계	2938	2057	881	130	1927	0	1176	614	48	40	0	31	18	0	0
강원도	인제군	북면	계	6601	4594	2007	227	4367	0	2497	1620	90	72	0	53	35	0	0
강원도	인제군	기린면	계	3984	2905	1079	208	2697	0	1701	803	57	43	0	33	60	0	0
강원도	인제군	서화면	계	2357	1707	650	102	1605	0	1008	503	38	21	0	14	21	0	0
강원도	인제군	상남면	계	1278	1004	274	98	906	0	551	273	21	24	0	28	9	0	0
강원도	홍천군	관외사전투표		3593	3591	2	72	3519	0	1690	1548	93	93	0	44	51	0	0
강원도	홍천군	거소우편투표		147	137	10	7	130	0	75	39	4	5	0	4	3	0	0
강원도	홍천군	홍천읍	계	26364	16221	10143	517	15704	0	9173	5470	425	304	0	200	132	0	0
강원도	홍천군	화촌면	계	4047	2588	1459	142	2446	0	1568	631	86	77	0	51	33	0	0
강원도	홍천군	두촌면	계	2077	1396	681	62	1334	0	945	289	22	36	0	22	20	0	0
강원도	홍천군	내촌면	계	2015	1385	630	52	1333	0	890	346	21	33	0	17	26	0	0
강원도	홍천군	서석면	계	3241	2240	1001	99	2141	0	1292	635	74	60	0	44	36	0	0
강원도	홍천군	동면	계	3145	2077	1068	115	1962	0	1100	628	110	60	0	39	25	0	0
강원도	홍천군	남면	계	5111	3203	1908	126	3077	0	1888	929	111	67	0	47	35	0	0
강원도	홍천군	서면	계	3116	1767	1349	68	1699	0	1202	382	42	43	0	14	16	0	0
강원도	홍천군	북방면	계	3305	2062	1243	77	1985	0	1260	542	61	66	0	32	24	0	0
강원도	홍천군	내면	계	2849	1895	954	80	1815	0	1079	550	43	80	0	31	32	0	0
강원도	횡성군	관외사전투표		2394	2394	0	38	2356	0	1190	986	83	48	0	25	24	0	0
강원도	횡성군	거소우편투표		86	83	3	3	80	0	49	26	2	0	0	2	1	0	0
강원도	횡성군	횡성읍	계	15294	10219	5075	282	9937	0	6097	3168	315	185	0	105	67	0	0
강원도	횡성군	우천면	계	3710	2450	1260	102	2348	0	1420	724	81	63	0	44	16	0	0
강원도	횡성군	안흥면	계	2183	1493	690	77	1416	0	960	353	34	41	0	17	11	0	0
강원도	횡성군	둔내면	계	4585	2890	1695	103	2787	0	1801	815	68	58	0	22	23	0	0
강원도	횡성군	갑천면	계	1880	1257	623	61	1196	0	822	297	28	25	0	12	12	0	0
강원도	횡성군	청일면	계	2018	1322	696	74	1248	0	846	292	40	45	0	10	15	0	0
강원도	횡성군	공근면	계	3031	2001	1030	104	1897	0	1156	582	64	57	0	22	16	0	0
강원도	횡성군	서원면	계	1850	1233	617	46	1187	0	691	381	27	34	0	35	19	0	0
강원도	횡성군	강림면	계	1314	907	407	34	873	0	581	227	29	22	0	8	6	0	0
강원도	영월군	관외사전투표		2039	2038	1	37	2001	0	970	916	42	37	0	14	22	0	0
강원도	영월군	거소우편투표		178	159	19	18	141	0	87	27	9	8	0	7	3	0	0
강원도	영월군	영월읍	계	16776	10852	5924	269	10583	0	6121	3864	188	214	0	106	90	0	0
강원도	영월군	상동읍	계	1047	690	357	38	652	0	456	164	8	9	0	6	9	0	0
강원도	영월군	중동면	계	1333	889	444	49	840	0	554	248	13	13	0	6	6	0	0
강원도	영월군	김삿갓면	계	1509	976	533	44	932	0	605	262	12	28	0	12	13	0	0
강원도	영월군	북면	계	1907	1268	639	49	1219	0	816	315	31	28	0	12	17	0	0
강원도	영월군	남면	계	1933	1291	642	50	1241	0	782	349	38	37	0	23	12	0	0
강원도	영월군	한반도면	계	2647	1806	841	84	1722	0	1134	446	44	43	0	38	17	0	0
강원도	영월군	주천면	계	3349	2277	1072	108	2169	0	1437	601	42	42	0	20	27	0	0
강원도	영월군	수주면	계	1555	1038	517	38	1000	0	672	277	20	20	0	6	5	0	0
강원도	평창군	관외사전투표		2388	2387	1	31	2356	0	1098	1109	78	30	0	19	22	0	0
강원도	평창군	거소우편투표		165	141	24	11	130	0	48	67	3	5	0	6	1	0	0
강원도	평창군	평창읍	계	6958	4827	2131	159	4668	0	2943	1517	57	72	0	46	33	0	0
강원도	평창군	미탄면	계	1459	1026	433	41	985	0	598	323	14	14	0	21	15	0	0
강원도	평창군	방림면	계	2076	1423	653	55	1368	0	820	473	30	23	0	10	12	0	0
